name	team_name
Observability::Template TFE Traffic	Runtime Systems
System Wide Exception Class Rates	Runtime Systems
top-stories-server	Discovery
Observe::Twitterweb::Errors	Runtime Systems
haplo-redis-24	Core Services
Darkwing Transform	DBA
DMBird Transform	DBA
New Dashboard	Runtime Systems
Observe::Hummingbird::prod::scribe	Runtime Systems
Tflock: V2 rollout	Data Services
timelineservice canary	Platform Services
Flock Canary Comparison	data-services-eng
zookeeper ensemble role:mzookeeper	SRE
Expert Search Rooster	Search
Observe::Observe-daily::Prod	Runtime Systems
Woodstar Failover Dashboard	SRE
Macaw International Failover	SRE
macaw-typeahead-failover	SRE
macaw-activity-failover	SRE
micheals test dashboard	Runtime Systems
macaw-conversation-failover	SRE
macaw-swift-failover	SRE
macaw-discover-failover	SRE
webmetrics-demo	SRE
talon failover	SRE
Passbird Compare	Platform Services
Manhattan - manhattan.prod.hotdog	Manhattan/Cassandra
Manhattan - manhattan.prod.hotdog dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.hotdog appid	Manhattan/Cassandra
Rufous	Platform services
mobile-web-failover	SRE
audubon.role.misc.cache5.atla	Runtime Systems
TFlock Canary Comparison	data-services-eng
Counting Features on Summingbird	Revenue Eng + Product
Kujaku (Canary - ATLA)	Eng - international
Macaw-International (Canary - ATLA)	Eng - international
SUL Service (Production Viz Test - ATLA)	Eng - international
SUL Service (Production - ATLA)	Eng - international
SUL Service (Canary - ATLA)	Eng - international
SUL Service (Staging - ATLA)	Eng - international
SUL Service (Devel - ATLA)	Eng - international
Blender Canary	Search
Geoduck ReverseGeocoder Staging	Platform Services
Geoduck ReverseGeocoder Production	Platform Services
micheal test dashboard	Runtime Systems
Expandodo Server (Production - ATLA)	Cards
blender-discover	Discovery
dba mysql tables	DBA
dba mysql sort	DBA
Adshard: Ratio to Production	Revenue Eng & Product
Geoduck ReverseGeocoder Canary	Platform Services
darkwing reservation	Data Services
zookeeper ensemble role:zk-observability	SRE
Backups - Network - Overview	core-storage-team
RT - Network - Overview	Manhattan/Cassandra
Rufous Canary	Platform services
Manhattan - manhattan.prod.zac-counters	Manhattan/Cassandra
Manhattan - manhattan.prod.adama dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac-counters dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.adama appid	Manhattan/Cassandra
Manhattan - manhattan.prod.zac-counters appid	Manhattan/Cassandra
Ads Counting features	Revenue Eng & Product
Talon Production	Platform Services
Promptbird Mesos	Eng - Activation & Messaging
Manhattan - manhattan.prod.zac-counters counter	Manhattan/Cassandra
Temp Bookkeeper Server	Data Services
zookeeper ensemble role:sdzookeeper	SRE
Mobile Web Canary Stats	Mobile
Gimlet Overview	Analytics Infrastructure
TFE Load Test	Hardware Eng & Demand Svcs
booyah with a wierd	observability-team
booyah with a wierd	observability-team
Rufous-test	Platform services
New Dashboard  1371766440	Content Discovery
recos-memory	Content Discovery
booyah with a wierd	observability-team
Training Data Collector Service	Content Discovery Infra.
New Dashboard  1371774910	Platform Services
Mobile Web Spam	Mobile
New Dashboard  1371779536	Revenue Eng & Product
engagement counter	Revenue Eng + Product
exxtra-yhuang	Content Discovery
Ouroboros Job	Platform Services
New Dashboard  1371851389	Content Discovery
dba mysql handler ops	DBA
dba mysql handler ops	DBA
Guano Staging	Trust and Safety - Engineering
ARM Monitoring	Analytics Infrastructure
New Dashboard  1372202010	Content Discovery
Tweet Image Dark Write	Platform Services
Manhattan - Manhattan Fleet (Cluster Disk Utilization & Cluster Size)	Manhattan/Cassandra
haplo-redis-24-main	core services
haplo-redis-24-atla-main	core services
haplo-redis-24-atla-misc	core services
haplo-redis-24-smf1-misc	core services
haplo-redis-24-smf1-main	core services
New Dashboard  1372352599	Observability Product
Macaw-Swift (Canary vs Prod)	Platform Services
Scribe High SLA (smf1)	SRE
New Dashboard  1372377630	Observability Product
New Dashboard  1372378806	Runtime Systems
New Dashboard  1372379033	Runtime Systems
New Dashboard  1372379204	Observability Product
New Dashboard  1372380027	Observability Product
mesos-container-stats	mesos
New Dashboard  1372383044	Observability Product
New Dashboard  1372383063	Observability Product
New Dashboard  1372383578	Observability Product
zookeeper ensemble role:sdzookeeper.test	SRE
Ingester Protected	Search
Kingfisher	kingfisher-team
New Dashboard  1372445230	Revenue Eng & Product
New Dashboard  1372445537	Revenue Eng & Product
New Dashboard  1372446194	Observability Product
Ingester Protected	Search
SMF1 - Rasvelg Runner (billingservice.rasvelgrunner)	Revenue Eng & Product
platform-health-summary	SRE
Ibis Client Dynamic Dashboard Atla	Platform Services
New Dashboard  1372622018	DC Services
New Dashboard  1372639930	Observability Product
Earlybird2	Observability
Interference Test (Tweetypie)	Platform Services
Tina's Server Dashboard	Platform Services
Parus	Search
Feature Store Service	Content Discovery Infra.
Feature Store Service	Content Discovery Infra.
Universal Module Stats	Search
New Dashboard  1372723348	Platform Services
zookeeper ensemble role:storm.zookeeper.prod	SRE
Blender create-viz troubleshooting 	Search
Observe::Hummingbird2::prod	Runtime Systems
New Dashboard  1372882570	Observability Product
hermit (Production Atla)	cassowary
Observe::Hummingbird2::prod	Runtime Systems
Macaw-International (Production Viz Test - SMF1)	Eng - international
Macaw-International (Production Viz Test - ATLA)	Eng - international
peacock-analytics	Revenue Eng + Product
zipbird-production	Trust and Safety - Engineering
zipbird-staging1	Trust and Safety - Engineering
zipbird-staging2	Trust and Safety - Engineering
zipbird-staging3	Trust and Safety - Engineering
zookeeper role:storm.zookeeper	Streaming Compute
zookeeper role:storm.zookeeper	Streaming Compute
Tiered actions	Anti-Spam
Blobstore Production Locking	core-storage-team
exxtra-rchengyue-pavo	Content Discovery
Endpoint stats	TCC
Adserver	Hardware Eng + Demand Svcs
New Storm Zookeeper Stats	Streaming Compute
sla-dashboard-test-geo-reverse-geocode-from-ip-get	SRE
sla-dashboard-test-users-show-get	SRE
sla-dashboard-test-users-show-post	SRE
sla-dashboard-test-account-verify-credentials-get	SRE
sla-dashboard-test-account-verify-credentials-post	SRE
sla-dashboard-test-statuses-user-timeline-get	SRE
sla-dashboard-test-statuses-user-timeline-post	SRE
sla-dashboard-test-statuses-home-timeline-get	SRE
sla-dashboard-test-statuses-home-timeline-post	SRE
sla-dashboard-test-statuses-media-timeline-get	SRE
sla-dashboard-test-statuses-media-timeline-post	SRE
sla-dashboard-test-geo-reverse-geocode-from-ip-post	SRE
sla-dashboard-test-statuses-update-get	SRE
sla-dashboard-test-statuses-update-post	SRE
sla-dashboard-test-activity-about-me-get	SRE
sla-dashboard-test-activity-about-me-post	SRE
sla-dashboard-test-growth-authed-prompt-suggest-get	SRE
sla-dashboard-test-growth-authed-prompt-suggest-post	SRE
sla-dashboard-test-friendships-show-get	SRE
sla-dashboard-test-friendships-show-post	SRE
sla-dashboard-test-direct-messages-get	SRE
sla-dashboard-test-direct-messages-post	SRE
Mobile App Tracking Dashboard	Revenue Eng & Product
Mobile App Tracking Dashboard	Revenue Eng & Product
Ibis Datastore Canary	Platform Services
AuctionModifiers LoadTest	Revenue Eng & Product
hummingbird2-prod-smf1	Runtime Systems
hummingbird2-prod-atla	Runtime Systems
hummingbird2-prod-atla	Runtime Systems
Ibis Fanout Dashboard	Platform Services
Ibis Health	Platform Services
New Dashboard  1373915752	DC Services
New Dashboard  1373961778	Trends
ClusterDuck Service Production TEST!	Content Discovery
exxtra-kfang	Content Discovery
Nighthawk Spoonbill NM	Cache
Nighthawk DM NM	Cache
ClusterDuck Service Production	Content Discovery
Imagebird Server (smf1/canary)	Platform Services
Ibis SMS Interpreter Dashboard	Platform Services
New Dashboard  1374105035	Core Services
ClusterDuck Service Staging3	Content Discovery
Testing	Observability Product
testing dashboard by jen	Observability Product
jkl;jl	Observability Product
TFE Canaries	Platform Services
backhaul-profile	SRE
Ouroboros Job atla	Platform Services
Ouroboros Job smf1	Platform Services
Storm Nimbus Worker Count	Streaming Compute
Client Failures	TCC
zookeeper role:storm.zookeeper.prod	Streaming Compute
zookeeper ensemble role:storm.zookeeper.prod #2	Streaming Compute
User Reputation Table Builder - ATLA	Search
Second Storm Zookeeper	Streaming Compute
Cassandra - cassandra.prod.cuckoo2	Manhattan/Cassandra
Talon::Frontend::Prod	talon
frigate-fanout	Personalization + Rec Systems
Manhattan - manhattan.prod.zac2	Manhattan/Cassandra
Manhattan - manhattan.prod.zac2 dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac2 appid	Manhattan/Cassandra
TFE Host Metrics Template	Platform Services
Hadoop - PROC ATLA cluster overview	hadoop-team
Hadoop - PROCREV ATLA cluster overview	hadoop-team
PROC ATLA - Network - Overview	hadoop-team
PROCREV - Network - Overview	Core Storage & Database Engineering
TFE Overview	Platform Services
Kafka Mirrormaker	Messaging Team
Ouroboros Service	Platform Services
Blender with Configurable Source (smf1)	Search
Blender with Configurable Source (atla)	Search
Observe::Viz::Staging	Runtime Systems
Kestrel Replication	Runtime Systems
dba mysql innodb	DBA
Flock Summary	data services
Flock Summary ATLA	data services
TFlock Summary	data services
TFlock Summary ATLA	data services
Loadtest with TransformKVS and Validator	Revenue Eng + Product
Tbird Summary	data services
TBird Summary ATLA	Data Services
Kestrel - Test	SRE
DMBird Summary	data services
DMBird Summary ATLA	Data Services
tweetwatcher (ATLA)	Platform Service
tweetwatcher (SMF1)	Platform Service
Limiter Staging smf1	Platform Services
Limiter Staging atla	Platform Services
Limiter smf1	Platform Services
Limiter atla	Platform Services
Limiter Compare smf1	Platform Services
Limiter Compare atla	Platform Services
Limiter Template smf1	Platform Services
Limiter Template atla	Platform Services
Kestrel Replication-micheal	Runtime Systems
New Dashboard  1374737712	Revenue Eng + Product
New Dashboard  1374737732	Revenue Eng + Product
exxtra-yhuang-replay-nba	Content Discovery
Hadoop - HBase PROC cluster overview	Core storage & database engineering
test test	Observability Product
New Dashboard  1374779028	Revenue Eng & Product
New Dashboard  1374779563	Revenue Eng + Product
New Dashboard  1374785187	Revenue Eng + Product
Darkwing Summary	Data Services
Darkwing Summary	Data Services
Storm-smf1-1-cluster-system-stats	Streaming Compute
storm-smf1-2-cluster-system-stats	Streaming Compute
Observe::Hummingbird::Prod::All	Runtime Systems
Observe::Hummingbird::Prod::All	Runtime Systems
Talon::Backend::Prod	Core Svcs - T.co
Adshard: AB Average Comparison	Revenue Eng & Product
New Dashboard  1375120752	Revenue Eng & Product
Nighthawk DM API	Runtime Systems
Nighthawk DM API	Runtime Systems
Promotion Card Server (Production)	Revenue Eng & Product
New Dashboard  1375121807	DC Services
Promotion Card Server (Staging)	Revenue Eng & Product
Observe::Viz::Prod	Runtime Systems
Observe::Viz::Prod	Runtime Systems
Observe::Viz::Prod	Runtime Systems
zac counters	Manhattan/Cassandra
my test dashboard	Manhattan/Cassandra
sdfsdf	Manhattan/Cassandra
foo	Manhattan/Cassandra
Promotion Card Server SMF1 (Staging)	Revenue Eng & Product
Promotion Card Server ATLA (Staging)	Revenue Eng & Product
Promotion Card Server SMF1 (Production)	Revenue Eng & Product
Promotion Card Server ATLA (Production)	Revenue Eng & Product
ATLA Woodstar Endpoints (Viz Test)	API Core
manhattan cuckoo counter development	Core storage & database engineering
timelineservice (SMF1)	Platform Services
timelineservice in the monorail	Platform Services
timelineservice (ATLA)	Platform Services
timelineservice canary (SMF1)	Platform Services
timelineservice canary (ATLA)	Platform Services
timelineservice staging (smf1)	Platform Services
timelineservice control	Platform Services
Manhattan - manhattan.prod.adama	Observability Product
haplo main (smf1)	Platform Services
Client Success Rate	TCC
haplo main (area51)	Platform Services
haplo main (SMF1)	Platform Services
Statistics Service	trends-events-team
Syndication (beta)	Platform Services
Blender Mesos	Search
VW Expt 1	Revenue Eng + Product
Blender Production using Colony	Search
haplo main - redis (SMF1)	Platform Services
haplo misc (SMF1)	Platform Services
haplo misc - redis (SMF1)	Platform Services
haplo main (ATLA)	Platform Services
haplo main - redis (ATLA)	Platform Services
haplo misc (ATLA)	Platform Services
haplo misc - redis (ATLA)	Platform Services
haplo afn (SMF1)	Platform Services
Kestrel	Runtime Systems
DeferredRPC	Messaging Team
booyah wtf with a wierd name	observability-team
foo	Manhattan/Cassandra
Invited Reminder	Eng - Activation & Messaging
booyah wtf with a wierd name	observability-team
API Services Dashboard smf1	Platform Services
API Services Dashboard smf1	Platform Services
API Services Dashboard atla	Platform Services
API Services Dashboard atla	Platform Services
App-proxy alerts	Platform Infrastructure
exxtra-yhuang-replay-nba-2	Content Discovery
go-slash-tps-new	COO - G+A
Invitebird Staging	growth-team
Pink-Floyd	Core Svcs - T.co
Observe::Hummingbird::Staging::All	Runtime Systems
cproxy::smf1::canary	Cache
cproxy::smf1::prod	Cache
cproxy::atla::prod	Cache
cproxy::atla::canary	Cache
Vertica Cluster smf1-new	Analytics
Peacock	Revenue Eng & Product
Rufous	Platform services
Client Latency p50	TCC
hermit (Production Atla)	cassowary
aafdaaManhattan - manhattan.prod.adama	Observability Product
Blobstore Staging Locking 11411	core-storage-team
Blobstore Staging Locking 11412	core-storage-team
Blobstore Staging Locking (All instances)	core-storage-team
Blobstore Staging Locking	core-storage-team
Blobstore Capacity	Hardware Eng + Demand Svcs
Data Quality	Analytics Infrastructure
Storm Nimbus Up Time	Streaming Compute
Storm Nimbus Up Time	Streaming Compute
Scribe High SLA (atla)	SRE
DC-Compare	SRE
Manhattan - manhattan.prod.omega	Manhattan/Cassandra
Manhattan - manhattan.prod.revenue	Manhattan/Cassandra
Feature_Store_Test	Content Discovery
Manhattan - manhattan.prod.zac-agent dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac-agent appid	Manhattan/Cassandra
Manhattan - manhattan.prod.limiters	Manhattan/Cassandra
Manhattan - manhattan.prod.revenue	Manhattan/Cassandra
Manhattan - manhattan.prod.limiters dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac-agent dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.limiters appid	Manhattan/Cassandra
Manhattan - manhattan.prod.zac-agent appid	Manhattan/Cassandra
TestDB	Observability Product
zktraffic storm.zookeeper.devel	Storm
timelineservice-endpoints	core services
rc-scraper's  favorite 	TCC
Manhattan - manhattan.prod.zac.hourly	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly appid	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly.counters	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly.counters dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly.counters appid	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly.counters counter	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely appid	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely.counters	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely.counters dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely.counters appid	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely.counters counter	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.index	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.index dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.index appid	Manhattan/Cassandra
ClusterDuck Service Staging 1	Content Discovery
Manhattan - manhattan.prod.zac.hourly	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly.agents dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly.agents appid	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly.agents dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely.agents dataset	Manhattan/Cassandra
